,A,AG,AL,AU,B,BU,C,CF,CS,CU,CY,FG,FU,HC,I,J,JM,L,M,MA,NI,OI,P,PB,PP,RB,RM,RU,SN,SR,TA,V,Y,ZC,ZN
2013-10-10,A1401,AG1312,AL1312,AU1312,B1401,BU1402,C1401,CF1401,,CU1401,,FG1401,,,,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1401,,ZN1312
2013-10-11,A1401,AG1312,AL1312,AU1312,B1401,BU1402,C1401,CF1401,,CU1401,,FG1401,,,,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1401,,ZN1401
2013-10-14,A1401,AG1312,AL1312,AU1312,B1401,BU1402,C1401,CF1401,,CU1401,,FG1401,,,,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1401,,ZN1401
2013-10-15,A1401,AG1312,AL1312,AU1312,B1401,BU1402,C1401,CF1401,,CU1401,,FG1401,,,,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1401,,ZN1401
2013-10-16,A1401,AG1312,AL1312,AU1312,B1401,BU1402,C1401,CF1405,,CU1401,,FG1401,,,,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1401,,ZN1401
2013-10-17,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1401,,ZN1401
2013-10-18,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1403,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-21,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-22,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1401,JM1401,L1401,M1401,,,OI1401,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-23,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1401,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-24,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1401,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-25,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1401,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-28,A1405,AG1312,AL1312,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1401,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-29,A1405,AG1312,AL1401,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1401,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-30,A1405,AG1312,AL1401,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1401,,,I1405,J1405,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1401,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-10-31,A1405,AG1312,AL1401,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1405,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-01,A1405,AG1312,AL1401,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1401,L1401,M1401,,,OI1405,P1401,PB1312,,RB1405,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-04,A1405,AG1312,AL1401,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1401,L1401,M1405,,,OI1405,P1401,PB1312,,RB1405,RM1401,RU1401,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-05,A1405,AG1312,AL1401,AU1312,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1401,RU1405,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-06,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1401,RU1405,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-07,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1401,RU1405,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-08,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1401,RU1405,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-11,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1401,RU1405,,SR1401,TA1401,V1401,Y1405,,ZN1401
2013-11-12,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1401,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1401
2013-11-13,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1401,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1401
2013-11-14,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1401,M1405,,,OI1405,P1405,PB1312,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1401
2013-11-15,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1401
2013-11-18,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1401,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-19,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-20,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-21,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-22,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-25,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-26,A1405,AG1312,AL1401,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-27,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-28,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-11-29,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-12-02,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-12-03,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-12-04,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1401,V1401,Y1405,,ZN1402
2013-12-05,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1401,Y1405,,ZN1402
2013-12-06,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-09,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-10,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-11,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-12,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-13,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-16,A1405,AG1406,AL1402,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-17,A1405,AG1406,AL1403,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1402
2013-12-18,A1405,AG1406,AL1403,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-19,A1405,AG1406,AL1403,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-20,A1405,AG1406,AL1403,AU1406,B1401,BU1402,C1405,CF1405,,CU1402,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-23,A1405,AG1406,AL1403,AU1406,B1401,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-24,A1405,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-25,A1405,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-26,A1405,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-27,A1405,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-30,A1405,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2013-12-31,A1409,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1401,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-02,A1409,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-03,A1409,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-06,A1409,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-07,A1409,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-08,A1409,AG1406,AL1403,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-09,A1409,AG1406,AL1404,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-10,A1409,AG1406,AL1404,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
2014-01-13,A1409,AG1406,AL1404,AU1406,B1407,BU1402,C1405,CF1405,,CU1403,,FG1405,,,I1405,J1405,JM1405,L1405,M1405,,,OI1405,P1405,PB1402,,RB1405,RM1405,RU1405,,SR1405,TA1405,V1405,Y1405,,ZN1403
